URL_Length,Num_Dots,Num_Hyphens,Num_Special_Chars,Num_Subdomains,Has_IP_Address,Has_HTTPS,Domain_Age_Days,Domain_Registration_Length,Has_Suspicious_Words,Num_Redirects,External_Link_Ratio,Image_Link_Ratio,Form_Count,Password_Field_Present,Iframe_Count,Popup_Count,Favicon_External,Domain_Name_Length,URL_Entropy,Is_Phishing
46.0,4.0,0.0,2.0,1,0,1,837.0,1027.0,0,3,0.16,0.234,1,0,1,0,0,17.0,2.499,0
151.0,3.0,0.0,14.0,2,1,1,405.0,394.0,0,4,0.638,0.367,2,0,1,3,1,33.0,4.81,1
61.0,2.0,1.0,1.0,2,0,1,1245.0,981.0,0,2,0.189,0.251,2,0,3,0,0,12.0,4.056,0
34.0,1.0,1.0,3.0,1,0,1,2344.0,1240.0,0,0,0.464,0.057,4,1,2,0,0,15.0,4.07,0
53.0,3.0,1.0,4.0,2,0,1,2518.0,900.0,1,1,0.426,0.14,1,0,1,1,0,19.0,3.321,0
117.0,2.0,3.0,20.0,4,1,1,68.0,416.0,1,4,0.986,0.559,1,1,1,2,0,7.0,5.578,1
58.0,2.0,0.0,7.0,2,0,1,1684.0,1225.0,0,0,0.451,0.249,1,1,2,0,0,19.0,4.156,0
39.0,4.0,4.0,12.0,3,0,0,415.0,298.0,1,4,0.24,0.446,5,1,4,0,1,8.0,5.344,1
31.0,1.0,0.0,6.0,1,0,1,2245.0,708.0,0,0,0.062,0.246,2,0,2,0,0,12.0,4.384,0
56.0,3.0,1.0,3.0,1,0,1,1450.0,699.0,1,0,0.072,0.282,3,0,0,1,0,14.0,3.542,0
122.85038266874254,7.0,5.0,,5,0,0,206.0,170.0,1,2,0.55,0.385,2,0,5,2,1,32.0,4.698,1
26.0,2.0,2.0,6.0,0,0,1,1626.0,610.0,0,1,0.264,0.457,2,1,0,0,0,15.0,3.025,0
43.0,3.0,0.0,0.0,1,0,1,2250.0,1089.0,0,1,0.286,0.0,2,1,1,0,0,13.0,2.995,0
141.0,6.0,1.0,16.0,2,1,1,539.0,30.0,1,6,0.296,0.728,7,0,5,2,0,37.0,5.903,1
35.0,3.0,2.0,1.0,0,0,1,854.0,930.0,1,1,0.199,0.12,0,0,1,1,0,10.0,3.043,0
51.0,3.0,2.0,7.0,1,0,1,2445.0,806.0,0,0,0.182,0.261,1,0,2,0,0,15.0,3.405,0
35.0,2.0,1.0,2.0,1,0,1,926.0,182.0,0,2,0.179,,3,1,0,1,0,16.0,3.852,0
33.0,2.0,2.0,5.0,0,0,1,1554.0,783.0,0,0,0.39,0.16,2,0,2,0,0,17.0,3.009,0
25.0,1.0,0.0,3.0,1,0,1,842.0,178.0,0,1,0.17,0.149,2,1,1,2,0,10.0,3.057,0
28.0,1.0,3.0,2.0,1,0,1,2461.0,1025.0,0,0,0.188,0.002,1,0,1,1,0,6.0,3.53,0
83.0,3.0,1.0,6.0,6,0,1,72.0,385.0,1,5,0.405,0.588,3,0,5,3,1,29.0,4.685,1
38.0,3.0,0.0,5.0,1,0,1,1885.0,334.0,0,1,0.442,0.239,4,0,0,0,0,10.0,3.43,0
17.0,1.0,0.0,4.0,2,0,1,2388.0,1015.0,0,1,0.363,0.327,2,0,2,0,0,15.0,3.523,0
54.0,2.0,1.0,6.0,1,0,1,1500.0,899.0,0,2,0.361,0.177,4,0,0,0,1,9.0,3.415,0
28.0,3.0,1.0,13.0,4,0,0,450.0,455.0,1,0,0.445,0.545,4,1,1,1,1,33.0,3.272,1
78.0,3.0,0.0,17.0,5,0,1,169.0,469.0,1,2,0.775,0.264,8,0,2,1,0,28.0,4.407,1
68.0,1.0,0.0,8.0,4,0,1,323.0,70.0,1,2,0.733,0.413,4,0,3,0,1,30.0,4.269,1
44.0,2.0,3.0,1.0,1,0,1,771.0,1026.0,0,2,0.029,0.175,1,1,0,1,0,8.0,3.192,0
65.0,2.0,,5.0,4,0,0,639.0,679.0,1,1,0.397,0.733,4,1,7,3,0,15.0,5.037,1
79.0,2.0,3.0,3.0,5,0,1,97.0,202.0,1,5,0.592,0.439,4,1,4,4,1,19.0,5.551,1
28.0,2.0,1.0,3.0,1,0,1,180.0,1078.0,0,2,0.232,0.016,0,1,0,1,0,23.0,3.378,0
96.0,4.0,3.0,10.0,4,1,1,129.0,220.0,1,3,0.425,0.256,5,0,3,1,0,19.0,3.644,1
48.0,3.0,2.0,2.0,1,0,1,1326.0,883.0,1,3,0.051,0.069,2,1,2,0,0,19.0,3.122,0
77.0,7.0,5.0,19.0,2,0,0,467.0,36.0,0,4,0.569,0.653,5,1,2,1,0,31.0,4.601,1
34.0,4.0,1.0,3.0,2,0,1,1887.0,1038.0,0,2,0.351,0.0,2,0,2,0,0,15.0,3.635,0
58.0,1.0,1.0,1.0,1,0,1,2294.0,752.0,1,0,0.117,0.245,3,1,1,0,0,16.0,4.17,0
35.0,3.0,1.0,1.0,2,0,1,1984.0,1126.0,0,2,0.195,0.374,2,0,2,1,0,9.0,4.841,0
10.0,2.0,1.0,3.0,0,0,1,584.0,414.0,0,2,0.087,,3,1,0,0,0,9.0,3.021,0
64.0,5.0,4.0,8.0,2,1,1,194.0,217.0,1,7,0.622,0.35,5,1,4,0,0,26.0,4.306,1
45.0,1.0,0.0,0.0,0,0,1,2242.0,657.0,0,1,0.188,0.151,2,1,2,0,0,16.0,3.222,0
21.0,1.0,1.0,,1,0,1,2116.0,1074.0,0,1,0.289,0.244,2,0,0,1,0,12.0,3.869,0
32.0,2.0,,1.0,0,1,1,2145.0,851.0,1,1,0.182,0.084,2,1,1,0,0,8.0,2.989,0
48.0,1.0,1.0,2.0,0,0,1,2816.0,554.0,0,0,0.326,0.268,3,1,2,0,1,11.0,4.09,0
138.0,5.0,5.0,13.0,4,0,1,158.0,259.0,0,2,0.761,0.765,2,1,4,3,1,29.0,4.388,1
44.0,4.0,0.0,,1,0,1,1475.0,622.0,0,0,0.119,0.237,1,1,0,1,0,13.0,3.6,0
39.0,2.0,,1.0,0,1,1,,458.0,0,1,0.338,0.127,1,0,1,0,0,12.0,2.63,0
53.0,2.0,5.0,2.0,0,0,1,2475.0,149.0,1,1,0.198,0.073,2,0,0,0,1,9.0,4.071,0
57.0,1.0,3.0,3.0,2,0,1,2151.0,997.0,0,0,0.004,0.033,2,0,2,0,0,11.0,3.564,0
39.0,1.0,,5.0,2,0,1,1169.0,905.0,0,0,0.226,0.161,2,1,3,0,1,13.0,,0
43.0,4.0,0.0,3.0,1,0,1,2337.0,713.0,0,1,0.37,0.117,4,1,0,0,0,17.0,4.088,0
15.0,3.0,1.0,4.0,1,0,1,2052.0,680.0,0,1,0.257,0.269,2,0,1,2,0,3.0,3.458,0
39.0,5.0,4.0,7.0,1,0,1,108.0,621.0,1,5,0.788,0.49,5,0,2,4,0,29.0,4.648,1
42.0,1.0,1.0,1.0,2,1,1,822.0,1144.0,1,1,0.266,0.156,2,0,0,0,0,14.0,2.186,0
105.0,7.0,1.0,12.0,3,1,1,1.0,267.0,1,5,0.339,0.54,3,0,4,1,1,29.0,6.278,1
57.0,2.0,0.0,0.0,1,0,1,1560.0,363.0,1,0,0.251,0.206,2,1,0,2,0,17.0,3.628,0
78.0,1.0,7.0,8.0,3,0,1,606.0,403.0,1,6,0.611,0.535,4,0,1,6,0,28.0,4.013,1
80.0,1.0,1.0,6.0,3,0,1,1.0,289.0,1,4,0.641,0.609,4,0,3,4,1,22.0,4.432,1
64.0,2.0,1.0,22.0,4,0,1,226.0,30.0,1,1,0.571,0.528,2,1,4,2,1,24.0,3.653,1
50.0,1.0,2.0,3.0,2,0,1,2168.0,1189.0,0,0,0.362,0.23,2,0,3,0,0,9.0,3.334,0
51.0,3.0,1.0,2.0,1,0,1,2147.0,1410.0,1,1,0.131,0.139,0,0,1,0,0,13.0,3.277,0
82.0,7.0,5.0,22.0,3,0,1,403.0,432.0,1,7,0.508,0.252,6,1,2,3,0,25.0,3.913,1
64.0,2.0,0.0,2.0,2,0,1,733.0,701.0,0,1,0.005,0.15,3,0,1,0,0,17.0,4.923,0
86.0,1.0,0.0,10.0,0,0,0,167.0,67.0,0,5,0.508,,4,1,0,1,0,22.0,4.902,1
94.0,4.0,1.0,0.0,2,0,1,511.0,503.0,1,5,0.651,0.31,10,0,2,2,0,10.0,4.823,1
137.0,5.0,4.0,8.0,6,0,1,331.0,194.0,0,4,0.73,0.513,2,1,4,3,0,32.0,4.087,1
23.0,4.0,2.0,6.0,1,0,1,1209.0,901.0,0,0,0.221,0.33,3,1,0,0,0,19.0,3.051,0
31.0,1.0,1.0,1.0,2,0,1,2305.0,489.0,0,1,0.209,0.082,4,1,1,0,0,18.0,4.017,0
32.0,2.0,0.0,5.0,1,0,1,2096.0,949.0,0,0,0.388,0.195,2,0,1,2,0,17.0,3.509,0
109.0,4.0,2.0,8.0,1,0,1,361.0,30.0,1,6,0.436,0.52,5,0,3,6,0,24.0,5.376,1
86.0,2.0,3.0,6.0,3,1,1,178.0,112.0,1,3,0.439,0.512,0,1,5,3,1,26.0,5.031,1
89.0,6.0,4.0,6.0,5,0,1,8.0,606.0,0,0,0.486,0.581,1,1,3,3,0,25.0,5.457,1
48.0,3.0,1.0,2.0,1,1,1,1934.0,887.0,0,1,0.313,0.375,2,0,3,0,0,20.0,2.901,0
138.0,1.0,5.0,11.0,5,1,0,92.0,193.0,0,5,0.804,0.595,4,1,0,3,1,22.0,6.992,1
63.0,3.0,1.0,2.0,1,0,0,1175.0,831.0,0,1,0.129,0.259,3,1,2,1,0,8.0,4.038,0
40.0,2.0,0.0,4.0,1,0,1,3203.0,982.0,0,0,0.0,0.192,3,0,1,0,0,6.0,3.923,0
59.0,3.0,6.0,18.0,5,0,0,129.0,30.0,0,1,0.685,0.585,3,1,0,2,0,29.0,5.746,1
50.0,2.0,1.0,1.0,0,0,1,1765.0,660.0,0,1,0.252,0.312,3,0,0,0,0,14.0,4.101,0
66.0,3.0,0.0,6.0,1,0,1,1738.0,470.0,0,1,0.345,0.223,2,0,2,1,1,9.0,3.336,0
13.0,2.0,2.0,0.0,1,0,1,1451.0,1187.0,1,1,0.296,0.3,0,1,2,0,0,12.0,2.946,0
20.0,1.0,3.0,5.0,2,0,1,2286.0,462.0,0,2,0.257,0.166,2,1,1,0,0,10.0,3.394,0
65.0,3.0,3.0,2.0,4,0,0,1.0,721.0,1,6,0.997,0.22,4,1,1,3,1,27.0,4.55,1
56.0,2.0,1.0,9.0,1,0,1,2166.0,1306.0,0,1,0.37,0.169,2,0,1,0,0,26.0,6.774293734540857,0
57.0,2.0,1.0,2.0,1,0,1,2203.0,964.0,0,1,0.041,0.376,1,0,0,1,0,13.0,3.918,0
53.0,3.0,0.0,3.0,1,0,1,1836.0,30.0,0,0,0.238,0.205,1,1,0,0,0,20.0,3.285,0
21.0,3.0,2.0,4.0,1,0,1,2295.0,784.0,1,3,0.395,0.318,2,0,1,0,0,14.0,2.785,0
52.0,4.0,1.0,3.0,0,0,1,942.0,576.0,0,1,0.02,0.087,1,1,0,0,0,23.0,2.883,0
56.0,3.0,0.0,5.0,0,0,1,1588.0,759.0,1,1,0.202,0.119,4,1,0,1,0,11.0,3.738,0
50.0,2.0,1.0,2.0,1,0,1,2911.0,739.0,1,1,0.344,0.292,3,0,1,0,0,6.0,3.864,0
47.0,1.0,0.0,2.0,0,0,1,1908.0,829.0,0,3,0.216,0.0,0,0,1,1,0,16.0,4.33,0
83.0,1.0,1.0,14.0,4,0,1,489.0,369.0,1,3,0.746,0.836,3,0,5,1,1,21.0,4.512,1
57.0,2.0,1.0,3.0,1,0,1,1366.0,1267.0,0,1,0.331,0.145,2,0,1,2,0,8.0,2.995,1
101.0,5.0,4.0,6.0,6,0,1,193.0,635.0,1,4,0.399,0.475,0,1,6,1,1,18.0,3.928,1
50.0,2.0,1.0,3.0,0,0,1,1817.0,873.0,0,1,0.229,0.265,2,0,1,0,0,7.0,3.061,0
59.0,2.0,0.0,0.0,1,0,1,1833.0,303.0,0,0,0.05,0.184,3,1,3,1,0,9.0,3.275,0
68.0,3.0,2.0,3.0,1,0,1,2021.0,390.0,0,2,0.421,0.305,3,1,0,0,0,14.0,2.548,0
50.0,3.0,2.0,2.0,2,0,1,1158.0,,1,0,0.2,0.158,1,0,0,0,1,18.0,2.806,0
62.0,1.0,0.0,2.0,1,0,1,1454.0,474.0,0,2,0.22,0.226,3,1,1,0,1,15.0,4.235,0
72.0,1.0,1.0,10.0,1,0,1,109.0,301.0,0,4,0.858,0.482,2,0,1,3,0,25.0,5.395,1
25.0,2.0,0.0,2.0,0,0,1,1378.0,1134.0,0,0,0.226,0.259,2,0,2,0,1,18.0,2.979,0
34.0,7.0,5.0,12.0,4,0,1,114.0,256.0,1,7,0.399,0.62,2,1,4,0,1,37.0,4.995,1
37.0,5.0,3.0,9.0,6,0,1,171.0,69.0,1,0,0.765,0.471,4,0,6,4,1,37.0,4.792,1
43.0,1.0,0.0,3.0,1,0,1,1968.0,924.0,0,0,0.289,0.241,1,0,3,0,0,10.0,4.395,0
83.0,2.0,6.0,16.0,3,0,0,559.0,372.0,1,4,0.791,0.611,10,1,2,2,1,20.0,5.071,1
72.0,8.0,2.0,7.0,3,0,0,93.0,727.0,0,1,0.719,0.484,2,1,5,4,0,41.0,4.94,1
104.0,2.0,0.0,9.0,2,0,1,367.0,136.0,0,6,0.553,0.175,8,0,2,0,0,24.0,4.785,1
68.0,2.0,0.0,0.0,1,0,1,1248.0,811.0,0,0,0.25,0.357,2,0,2,0,0,19.0,4.145,0
62.0,1.0,2.0,3.0,1,0,1,1150.0,1050.0,0,1,0.186,0.194,3,0,0,0,0,6.0,3.067,0
46.0,1.0,1.0,4.0,1,0,1,950.0,772.0,0,1,0.05,0.141,1,0,1,0,0,19.0,3.235,0
45.0,1.0,1.0,0.0,2,0,1,1566.0,1160.0,0,1,0.126,0.201,2,1,0,0,0,6.0,3.947,0
43.0,2.0,1.0,2.0,0,0,1,2758.0,1027.0,0,1,0.183,0.427,1,1,2,1,0,13.0,3.584,0
60.0,4.0,4.0,16.0,2,1,1,435.0,239.0,1,2,0.657,0.727,4,1,3,2,0,34.0,5.285,1
102.0,5.0,2.0,3.0,5,1,1,1.0,227.0,1,2,0.376,0.632,4,0,3,1,1,34.0,5.999,1
21.0,2.0,1.0,4.0,1,0,1,1692.0,693.0,0,1,0.276,0.235,2,0,0,0,0,23.0,3.111,0
52.0,6.0,4.0,8.0,3,1,0,299.0,316.0,1,9,0.591,0.263,2,0,7,5,1,24.0,3.291,1
47.0,2.0,1.0,4.0,2,0,1,199.0,955.0,0,2,0.0,0.123,3,1,1,0,0,8.0,3.741,0
34.0,3.0,3.0,4.0,2,0,1,1771.0,1329.0,0,2,0.199,0.137,2,0,1,1,0,17.0,3.512,0
29.0,1.0,0.0,2.0,2,0,1,1344.0,949.0,0,1,0.257,0.232,3,0,0,1,1,13.0,3.183,0
71.0,4.0,7.0,7.0,4,0,0,1.0,30.0,0,5,0.399,0.515,3,1,7,1,1,28.0,3.46,1
28.0,1.0,1.0,3.0,1,0,1,2437.0,463.0,0,2,0.13,0.233,2,1,1,0,0,18.0,2.891,0
41.0,2.0,0.0,2.0,1,0,1,2053.0,909.0,0,2,0.186,0.275,3,0,1,0,0,12.0,3.331,0
60.0,1.0,4.0,11.0,3,0,0,182.0,511.0,1,7,0.733,0.569,2,1,6,0,0,30.0,4.03,1
23.0,5.0,1.0,3.0,1,0,1,3130.0,794.0,0,1,0.067,0.17,2,0,1,0,0,11.0,2.958,0
69.0,3.0,2.0,2.0,2,0,1,367.0,1159.0,0,0,0.396,0.166,1,0,2,0,0,3.0,3.689,0
42.0,2.0,1.0,1.0,0,0,1,2974.0,1566.0,0,1,0.167,0.126,2,0,0,0,0,15.0,3.493,1
47.0,2.0,0.0,5.0,2,0,1,3049.0,585.0,0,0,0.21,0.188,3,0,1,0,1,16.0,4.21,0
38.0,4.0,1.0,15.0,4,1,1,271.0,172.0,0,7,0.713,0.573,2,1,5,3,1,3.0,3.685,1
26.0,2.0,0.0,1.0,0,0,1,1492.0,892.0,0,1,0.13,0.091,2,0,1,0,0,16.0,3.631,0
27.0,4.0,0.0,8.0,2,0,1,1617.0,838.0,0,0,0.26,0.169,2,0,2,1,0,24.0,3.634,0
68.0,1.0,0.0,6.0,1,0,1,1565.0,596.0,0,1,0.281,0.161,2,0,1,0,0,13.0,4.027,0
27.0,1.0,0.0,2.0,1,0,1,1796.0,1042.0,0,2,0.204,0.208,3,0,0,0,0,20.0,3.815,0
105.0,6.0,3.0,14.0,6,0,1,466.0,97.0,1,5,0.534,0.316,2,0,3,1,1,29.0,4.238,1
16.0,1.0,0.0,15.0,1,0,1,1.0,292.0,1,4,0.185,0.777,4,0,5,4,1,3.0,2.906,0
22.0,1.0,2.0,3.0,1,0,1,1847.0,487.0,0,1,0.35,0.166,3,1,2,0,0,17.0,4.223,0
39.0,4.0,1.0,4.0,1,0,1,2044.0,1056.0,0,1,0.259,0.098,2,1,2,0,0,3.0,3.43,0
37.0,2.0,0.0,2.0,1,0,1,2458.0,1121.0,0,1,0.223,0.205,3,0,1,0,0,4.0,3.02,0
109.0,3.0,5.0,10.0,5,0,0,205.0,338.0,1,5,0.536,0.395,9,1,2,3,1,6.0,5.91,1
56.0,2.0,2.0,5.0,2,0,1,1996.0,1246.0,0,0,0.262,0.338,1,1,1,0,0,25.0,3.841,0
61.0,2.0,1.0,7.0,1,0,1,840.0,631.0,0,0,0.0,,0,0,2,0,0,8.0,3.175,0
56.0,1.0,0.0,1.0,1,0,1,1788.0,1294.0,0,1,0.272,0.264,2,1,2,1,0,11.0,3.77,0
94.0,3.0,4.0,4.0,3,0,0,450.0,261.0,1,4,0.597,0.606,3,1,2,0,0,29.0,4.297,1
54.0,3.0,1.0,15.0,4,0,1,306.0,507.0,0,4,0.27,0.348,2,1,3,5,1,29.0,3.87,1
37.0,2.0,2.0,3.0,1,0,1,2489.0,163.0,0,2,0.0,0.092,1,1,1,0,0,16.0,2.647,0
45.0,4.0,0.0,1.0,1,0,1,1955.0,1149.0,0,2,0.291,0.124,2,1,1,0,0,18.0,3.429,0
,3.0,2.0,4.0,1,0,1,690.0,506.0,0,0,0.273,0.199,2,0,2,0,0,9.0,2.353,0
30.0,2.0,0.0,2.0,2,0,1,1462.0,872.0,0,2,0.388,0.341,2,0,1,2,0,15.0,4.817,0
22.0,2.0,1.0,4.0,1,0,1,2791.0,685.0,0,0,0.057,0.115,2,0,0,0,0,10.0,3.905,0
62.0,4.0,5.0,10.0,1,0,1,124.0,503.0,0,5,0.723,0.428,5,0,5,2,0,19.0,5.524,1
53.0,2.0,1.0,7.0,1,0,1,2063.0,565.0,0,2,0.086,0.209,1,1,3,2,0,19.0,3.479,0
50.0,1.0,2.0,2.0,0,0,1,1307.0,831.0,1,1,0.262,0.035,2,1,0,0,0,22.0,3.508,0
38.0,4.0,1.0,3.0,1,0,1,2681.0,1245.0,0,0,0.268,0.224,2,0,1,0,0,17.0,,0
35.0,3.0,1.0,4.0,2,0,1,2498.0,880.0,0,1,0.203,0.215,0,0,2,0,0,18.0,3.574,0
35.0,7.0,0.0,10.0,0,0,0,318.0,421.0,1,2,0.409,0.08,6,1,5,2,0,25.0,3.104,1
34.0,2.0,2.0,3.0,0,0,1,1781.0,611.0,0,0,0.365,0.172,0,1,1,1,0,20.0,3.379,0
23.0,3.0,0.0,4.0,0,0,0,1018.0,675.0,0,1,0.169,0.304,3,1,1,1,0,17.0,3.633,0
61.0,2.0,0.0,4.0,0,0,1,1111.0,920.0,0,1,0.123,0.114,3,1,2,0,0,22.0,4.057,0
127.0,4.0,3.0,15.0,2,0,0,156.0,375.0,1,1,0.476,0.371,6,0,6,1,1,31.0,4.681,1
45.0,2.0,0.0,2.0,0,0,1,2398.0,622.0,0,1,0.235,0.271,2,1,1,1,0,5.0,3.275,0
46.0,1.0,1.0,3.0,2,0,1,3084.0,962.0,0,0,0.097,0.071,3,0,0,0,1,10.0,3.914,0
28.0,3.0,4.0,3.0,1,0,1,2104.0,515.0,0,2,0.255,0.064,1,1,0,0,0,12.0,2.303,0
126.0,2.0,3.0,9.0,7,0,1,128.0,253.0,1,6,0.765,0.289,5,1,4,2,1,22.0,4.154,1
36.0,3.0,1.0,,0,0,1,2163.0,1206.0,0,2,0.103,0.382,3,0,0,1,0,23.0,4.779,0
15.0,2.0,3.0,5.0,2,1,1,1729.0,415.0,0,0,0.25,0.358,2,1,2,0,0,11.0,3.929,0
71.0,2.0,2.0,4.0,1,0,1,1761.0,579.0,0,2,0.213,0.054,2,1,3,2,1,24.0,3.708,0
31.0,1.0,2.0,3.0,1,0,1,1536.0,1111.0,0,1,0.302,0.34,1,1,2,0,0,16.0,3.935,0
68.0,3.0,1.0,3.0,2,0,1,1724.0,1178.0,0,3,0.253,0.222,0,1,1,0,0,11.0,3.535,0
59.0,4.0,1.0,1.0,1,0,1,1607.0,771.0,0,2,0.076,0.208,3,0,0,0,0,18.0,2.593,0
,5.0,3.0,7.0,5,0,0,7.0,413.0,0,1,0.286,0.592,2,0,6,3,1,50.0,4.976,1
47.0,6.0,3.0,8.0,0,1,1,432.0,654.0,0,4,0.534,0.224,4,1,3,2,0,8.0,4.132,1
72.0,,1.0,5.0,2,0,1,1296.0,875.0,0,2,0.367,0.266,3,0,0,0,0,9.0,3.867,1
48.0,1.0,2.0,4.0,0,0,1,2750.0,912.0,0,2,0.23,0.395,1,0,2,0,0,11.0,3.466,0
,3.0,1.0,4.0,1,0,1,1699.0,932.0,1,1,0.232,0.395,1,0,2,0,0,18.0,3.741,0
38.0,2.0,2.0,4.0,1,0,1,838.0,,0,2,0.187,0.14,0,0,0,0,1,10.0,,0
68.0,2.0,1.0,1.0,1,0,1,2186.0,911.0,0,1,0.32,0.238,1,0,0,2,0,12.0,3.661,0
34.0,2.0,0.0,3.0,1,0,1,1549.0,585.0,0,1,0.297,0.192,3,0,1,0,0,18.0,2.612,0
45.0,4.0,,12.0,2,0,1,150.0,560.0,1,6,0.595,0.584,4,0,2,3,0,20.0,4.445,1
55.0,2.0,0.0,3.0,2,0,1,2291.0,918.0,0,1,0.306,0.32,0,0,0,0,1,22.0,3.859,0
71.0,8.0,4.0,5.0,5,1,1,77.0,285.0,1,3,0.621,0.558,3,1,0,2,0,22.0,4.295,1
,1.0,0.0,1.0,1,0,1,1.0,977.0,0,0,0.217,0.014,3,0,0,1,0,12.0,3.52,0
58.0,3.0,1.0,1.0,1,0,1,3883.0,877.0,0,0,0.225,0.232,0,0,2,1,0,21.0,3.787,0
28.0,3.0,1.0,3.0,1,0,1,900.0,1161.0,1,3,0.206,0.219,3,0,3,0,1,14.0,3.161,0
114.0,3.0,2.0,5.0,2,0,1,209.0,161.0,1,5,0.52,0.42,3,1,0,2,1,28.0,4.665,1
72.0,1.0,0.0,1.0,1,0,1,1757.0,489.0,0,0,0.329,0.084,2,0,2,1,0,12.0,3.721,0
33.0,2.0,0.0,3.0,2,0,1,1658.0,914.0,0,2,0.272,0.252,2,0,2,1,0,12.0,3.408,0
109.0,2.0,6.0,9.0,2,0,1,281.0,374.0,1,4,0.288,0.196,5,1,6,7,1,15.0,5.034,1
26.0,2.0,0.0,2.0,1,0,1,1953.0,,0,1,0.107,0.046,3,0,3,1,0,16.0,3.218,0
62.0,3.0,0.0,3.0,1,0,1,2024.0,1025.0,0,1,,,4,0,1,0,0,6.0,3.363,0
48.0,2.0,1.0,3.0,1,0,1,1164.0,616.0,0,1,0.371,0.168,0,0,0,1,0,13.0,3.259,0
82.0,10.0,6.0,4.0,4,0,0,166.0,405.0,1,4,0.636,0.398,6,1,7,2,0,24.0,6.113,1
38.0,1.0,0.0,4.0,2,0,1,1738.0,906.0,0,1,0.096,0.206,3,0,0,0,1,15.0,2.852,0
99.0,2.0,0.0,6.0,2,1,1,112.0,278.0,1,3,0.451,0.446,2,1,2,2,1,18.0,3.755,1
28.0,4.0,4.0,10.0,3,0,1,329.0,228.0,1,6,0.628,0.36,6,1,3,1,1,28.0,5.938,1
40.0,4.0,0.0,3.0,1,0,1,1510.0,894.0,0,0,0.259,0.259,1,1,0,2,0,12.0,3.584,0
88.0,7.0,5.0,8.0,2,0,1,390.0,,1,5,0.84,0.162,2,0,1,1,0,29.0,5.081,1
47.0,3.0,3.0,0.0,0,0,1,1181.0,1027.0,0,2,0.325,0.012,1,1,2,1,0,4.0,2.789,0
79.0,4.0,4.0,2.0,2,0,1,540.0,111.0,0,6,0.749,0.499,5,0,2,4,1,31.0,3.88,1
48.0,2.0,1.0,5.0,1,0,1,1565.0,809.0,0,0,0.192,0.152,3,0,1,0,0,11.0,4.105,0
58.0,,2.0,3.0,1,0,0,2140.0,682.0,0,0,0.176,0.203,1,0,2,0,0,11.0,3.011,0
85.0,5.0,0.0,0.0,4,0,0,156.0,175.0,1,2,0.559,0.377,4,0,4,5,1,35.0,5.057,1
53.0,4.0,1.0,2.0,1,0,1,1162.0,944.0,0,3,0.314,0.21,2,1,2,0,0,10.0,4.33,0
43.76914309542043,3.0,1.0,2.0,2,0,1,1715.0,680.0,0,1,0.123,0.029,1,0,1,1,0,13.0,3.449,0
93.0,5.0,4.0,20.0,4,1,1,235.0,364.0,1,2,0.547,0.484,4,1,0,2,1,22.0,3.619,1
78.0,5.0,5.0,0.0,5,0,1,331.0,257.0,1,1,0.798,0.404,3,1,5,0,0,5.0,4.921,1
64.0,3.0,2.0,3.0,1,0,1,1678.0,424.0,0,2,0.115,0.225,2,0,2,0,0,16.0,4.136,0
52.0,1.0,0.0,1.0,1,0,1,2678.0,808.0,0,0,0.335,0.215,2,1,0,1,0,8.0,3.872,0
42.0,1.0,0.0,6.0,1,0,1,675.0,735.0,0,1,0.412,0.226,3,1,0,0,0,14.0,3.876,0
47.0,2.0,0.0,0.0,0,0,1,2066.0,811.0,0,1,0.107,0.0,1,0,0,0,0,7.0,2.526,0
70.0,3.0,2.0,21.0,3,0,1,304.0,325.0,1,2,0.502,0.285,3,1,2,2,1,25.0,5.371,1
48.0,1.0,2.0,5.0,1,0,1,2557.0,1070.0,0,2,0.217,0.091,2,1,1,3,1,15.0,3.853,0
61.0,2.0,2.0,6.0,1,0,1,872.0,701.0,0,0,0.4,0.224,2,1,2,0,0,12.0,3.302,0
40.0,2.0,3.0,13.0,4,0,1,308.0,393.0,1,2,0.547,0.137,1,0,5,1,0,45.0,4.486,1
81.0,5.0,3.0,19.0,3,0,1,238.0,425.0,1,6,0.647,0.504,5,0,3,2,1,26.0,4.254,1
96.0,4.0,6.0,6.0,2,0,0,271.0,399.0,1,4,0.855,0.702,3,0,0,2,0,25.0,4.671,1
66.0,3.0,1.0,2.0,2,0,1,1972.0,1214.0,0,1,0.238,0.092,1,0,2,0,0,6.0,2.972,0
40.0,1.0,0.0,2.0,1,0,1,1218.0,429.0,0,3,0.229,0.237,2,0,0,0,0,8.0,7.725628619339166,0
67.0,2.0,3.0,0.0,4,0,0,393.0,51.0,1,2,0.486,0.403,3,1,3,5,0,18.0,4.912,1
79.0,4.0,4.0,8.0,4,0,1,197.0,71.0,1,3,0.399,0.77,7,1,4,5,0,15.0,4.803,1
86.0,1.0,0.0,6.0,1,0,1,434.0,407.0,1,5,0.695,0.312,7,1,0,3,1,32.0,5.226,0
40.0,1.0,5.0,11.0,3,1,1,329.0,254.0,0,6,0.532,0.484,3,0,4,3,0,28.0,5.966,1
52.0,3.0,2.0,5.0,2,0,1,2602.0,647.0,0,3,0.202,0.093,3,0,0,0,0,20.0,4.123,0
50.0,4.0,3.0,14.0,1,0,1,228.0,158.0,1,6,1.0,0.744,1,0,1,1,0,23.0,5.379,1
51.0,3.0,0.0,2.0,2,0,1,773.0,,0,0,0.141,0.276,1,0,1,0,0,6.0,3.648,0
